User_ID	Reply Frequency	Retweet Frequency	Mention Frequency
26518374	1	4	5
285943649	1	22	24
29414182	2308	310	4426
497788324	266	3	287
101534630	3	1	7
591254242	1	3	8
109457750	3	76	84
905372166	1	4	6
310996466	1	14	15
17593090	1	4	7
1610970918	3	1	4
2164956782	1	1	2
159385703	1	5	6
741871980	4	1	5
20098015	4	12	17
326507914	24	3	24
1270747092	4	238	294
199606534	8	649	743
1594642194	1	7	9
18005415	1	1	5
228465263	1	1	6
1337271	1	26	29
2841064197	7	71	168
2188858531	3	25	28
253255633	2	6	8
3340883194	1	44	46
1512654397	1	1	2
2501427505	16	275	299
102480261	1	6	10
571605620	1	5	6
1206586722	2	6	9
2265618672	4	3	8
1549777603	1	1	2
789969215650422784	2	16	19
2709820056	1	1	2
43775856	6	6	12
429871511	6	2	8
21426342	1	13	20
905735281	5	235	271
1482825660	1	1	2
25694156	1	7	10
2858643485	1	1	2
2955182857	3	7	18
2242954149	3	1	4
545325451	1	1	2
796487162	4	10	14
25539759	2	24	32
1026893448	5	31	50
36854884	19	3	25
2770696744	1	3	5
2300857116	41	5987	6774
1102030544	1	1	2
1073176020	1	3	5
3356849487	1	1	4
380268955	2	1	3
3646911	1	1	2
99797332	1	2	4
570185265	1	2	3
16144221	1	18	33
858039538089959424	1	2	3
2739790068	2	8	10
832024507	1	1	2
2276438838	1	1	4
2692646568	1	1	2
2947402037	2	1	3
377245304	11	17	35
2931487175	1	2	6
1354987044	11	9	20
556015144	2	1	3
27782837	1	8	10
572641713	5	9	25
2752192451	2	5	20
1015342518	1	2	3
3091382410	3	1	4
778945896	1	3	4
3083427892	1	1	2
4841795804	1	2	3
21114659	11	3	43
2797800582	323	32	355
83374478	1	3	5
2971401159	1	1	2
19291441	1	19	86
974783574	1	1	2
214131069	1	13	14
21788444	1	2	5
758378266185068544	10	1	16
3735801916	1	1	2
128966753	4	1	14
93168935	1	2	3
290299596	5	135	141
1436577434	1	1	2
3906077714	1	1	3
2845262629	1	1	2
215742553	1	2	3
1127336712	3	1	4
763152148846653440	1	172	200
3039501256	9	20	46
275614698	1	1	2
237676850	1	4	13
18021496	2	1	3
2276535914	1	48	52
2356810154	2	1	5
45311869	1	1	2
455052415	1	1	3
50164001	1	2	3
2511549104	349	31	380
2799464991	3	1	12
369249722	3	425	473
15168829	1	1	3
24775528	2	3	10
726569449919242240	1	1	2
2479235838	2	37	60
185265936	3	2	5
371618178	1	1	2
2805061586	338	69	407
305771557	1	1	2
2360527285	1	1	2
961862280	1	1	2
568828814	1	2	42
15513604	69	849	1418
750925480145158144	1	1	2
1605435020	1	1	3
706553611338121216	2	3	6
4888083347	2	24	28
568909109	2	1	3
3354733865	1	3	6
1951681196	108	35	213
608433158	1	3	5
1339650726	3	1	4
1208335201	2	1	3
261024504	1	11	17
2205534041	3	53	57
296175663	1	2	11
2562800055	1	1	2
2165568581	2	43	79
923714268058603520	2	2	4
2264905698	31	331	1023
368193083	1	1	2
269112897	1	4	5
3266134604	2	5	7
512529083	1	2	3
19962363	4	61	73
1693490624	3	3	6
2328199160	3	104	218
2367729500	1	1	2
15312872	17	338	360
2448634412	10	20	37
512180164	2	3	8
2785233418	1	4	6
35216399	2	52	152
15985455	3	14	50
720896389	1	11	17
757731953281904640	7	174	198
16254381	1	154	240
359982860	2	4	10
2663115926	5	40	49
372575989	1	2	4
50846751	1	74	108
124423565	3	464	472
3147728241	3	1	4
518434585	4	5	9
120750710	8	27	50
33990291	2	5	12
153266090	1	1	2
1893848034	2	5	7
2499347767	7	705	877
257834640	1	1	3
2311718155	3	1	4
35787166	17	50	189
1244570725	6	5	10
337959722	8	77	104
28204769	1	2	12
15664532	1	1	2
438111039	2	8	10
36686040	3	58	326
166739404	2	3	12
2187308824	50	33	89
2533380856	1	1	3
2890257244	5	7	20
103210300	21	7	11
3021856465	1	30	33
40198334	5	3	7
602518652	5	2	7
11640472	1	75	90
596779638	1	1	3
437692307	1	1	2
18475260	1	1	2
1053271752	1	21	26
1251040585	5	1	19
3075687112	1	1	2
254777469	13	20	35
29085985	2	6	11
35773039	10	54	133
2922345639	3	99	150
4153985897	1	1	2
198305999	1	2	7
137815888	1	2	4
16076032	10	356	433
248113252	9	117	185
357438351	12	2	41
373474887	1	1	3
303639530	3	4	11
3375642807	2	4	7
4890187717	1	2	3
3034833471	1	8	12
15738602	4	7	19
733392253	1	5	6
1900402088	1	1	2
1306637580	1	1	2
586797054	1	1	2
1530805111	1	10	13
149760844	1	19	22
2490062928	1	9	20
46562247	1	206	243
189019079	3	19	48
64326023	1	17	22
826780051777654784	1	4	7
236281879	1	44	45
228661749	314	30997	31473
390490929	1	2	5
2263265983	1	1	1
70156027	1	14	28
1465857446	1	1	2
1418745782	859	108	13583
428372024	1	1	2
54938472	1	27	35
1259030528	1	1	2
88015577	2	1	3
522996151	1	1	3
2860131179	1	1	2
2833762694	1	1	2
158414847	4	84	124
27621092	1	2	3
2757661693	1	1	2
453864849	1	125	133
601946663	1	2	6
3366064869	1	1	2
23582004	1	1	2
2201499657	9	1	13
94818581	2	13	20
2542991089	2	5	10
2437289275	1	1	2
1344539976	1	4	13
1898127571	18	1	31
2337288936	3	2	9
2436308986	2	1	3
466645191	28	51	95
247456877	1	4	5
386751965	1	4	8
364944943	2	7	9
559715268	1	1	8
13393052	1	116	221
252445656	1	6	7
18400972	1	12	19
15376771	3	6	13
238319766	7	6	39
20840049	5	2	7
1883041224	1	1	3
1561463168	1	1	3
14451605	1	2	3
3983405481	3	1	4
437390517	6	1	7
152102546	1	2	4
822215679726100480	17	437	7706
2586173526	1	1	4
2843523178	2	1	3
2387585696	2	2	4
288655540	4	2	7
3067391417	1	7	20
374450803	10	2	19
338425974	3	2	5
2215910442	584	1167	1967
122104353	10	1	24
845325566	1	1	2
1357519957	1	28	30
45671909	1	7	10
1724977296	3	1	4
107562348	2	6	15
1572963054	1	3	4
393979622	1	2	3
15301503	38	68	118
601535938	10	81	127
130615345	1	3	37
267921808	1	3	13
1031241967	1	3	4
439009731	2	2	5
5914172	1	1	2
2214493431	2	1	3
33071479	3	5	8
618507562	3	25	36
573155279	1	1	2
926383879	4	1	10
148040302	1	2	3
41061781	3	16	32
65943167	2	1	3
157994665	1	1	2
2408685654	7	4	11
2290444669	340	13	353
28221296	1	12	379
1901945432	2	133	152
164380239	1	2	3
1860407786	4	2	11
2753282098	81	3	84
3018140491	1	5	8
196743486	1	2	3
2825688353	2	1	3
240567108	2	1	20
3240168707	1	1	2
3435434673	1	1	2
7270292	20	1	21
242618658	4	164	446
2447460024	4	8	12
214112621	1	9	23
421122677	1	2	4
288801093	1	1	3
3385380117	2	4	8
118756393	1	25	109
500753411	8	74	135
119518957	15	1	9
1252943137	1	1	2
141150117	17	5	22
17995040	7	332	542
7157132	3	4	7
2646293731	1	12	13
15819295	1	5	7
16106584	1	67	78
17798031	1	3	7
511596052	1	1	3
439657530	1	1	4
313024334	4	150	209
612603603	1	11	15
22872643	7	10	22
2768230721	1	1	2
48582802	1	2	3
67418441	5	10	80
595515713	1	12	79
17830403	2	32	39
4586903229	1	1	2
255976771	4	3	8
3101504400	2	2	4
829435184	3	23	26
90018855	1	691	712
28750852	1	1	2
1956502946	5	1	6
3145477872	5	4	17
1594333922	1	2	3
2436973170	12	1	13
592616132	1	6	7
21027387	1	4	7
239118443	1	4	5
106864002	1	1	2
2354769515	1	1	2
614189055	1	2	3
388373980	1	4	9
421047121	1	2	5
164620480	57	9	71
898904244	3	5	19
105972721	1	59	60
131497030	1	46	844
109328493	2	11	51
25526853	1	1	5
380226182	2	68	78
1335048846	1	1	4
1561448815	1	16	28
2828553643	1	2	3
20729667	1	9	16
347667393	2	1	6
389905960	1	12	15
2910022539	1	132	140
440926152	2	28	30
90484508	2	9	58
17446621	17	84	165
2816440097	1	2	7
1604444052	16	28	46
2215592053	15	1	18
2601504234	2	1	3
999837842	2	4	6
18166778	1	1	68
2261564666	8	2	20
1713527208	2	8	12
798626712892350464	1	5	7
1020857448	3	374	440
605329703	4	1	7
1107613844	1	1	2
2345391823	2	1	3
3288577396	4	13	19
2195098421	3	1	7
2999443515	10	25	35
905828148	2	1	3
2341717494	1	1	2
1194747362	2	5	7
2650147916	1	15	16
2391799280	3	15	21
2891588206	2	41	67
569447021	1	54	55
2441324217	1	1	2
631360495	21	564	598
3003056903	1	62	71
18774246	3	2	5
2975515375	2	3	5
80073572	1	2	4
39063635	1	2	3
2217045360	1	1	3
462002814	2	1372	1405
893569670	1	30	32
2360866111	3	1	25
18719228	1	2	3
575592671	1	1	2
618111081	2	3	6
448993473	1	4	5
2836839353	2	79	81
460163041	1	281	861
135786521	1	13	20
3951353237	2	1	4
29065153	3	11	20
2346980076	1	1	2
159177780	4	1	8
618252495	10	7	22
364025029	2	9	11
272652866	1	2	6
2559736645	3	153	167
3069531508	2	1	4
22933247	1	1	3
17468528	2	8	10
26628211	2	3	7
1618667491	3	2	9
23798694	8	71	104
1458703944	6	3	8
16305330	6	38	61
180451244	36	74	144
339233390	2	175	199
90246174	1	6	8
558653615	1	7	10
797248422562697216	2	18	21
801232512	2	12	25
2407134661	1	1	2
15700813	2	1	3
2620372521	8	1	9
1195087230	1	3	4
469177401	2	2	4
355402487	2	1	3
745314768785911808	1	98	114
3079986923	3	129	138
388454092	1	2	3
934399189	1	61	100
356733602	1	1	14
2187394987	8	1	9
3007163826	1	1	2
2801596890	2	108	110
108255201	1	1	2
306033802	3	1	24
89961136	1	17	18
21569982	1	1	2
2681890662	1	13	20
3018960919	1	62	94
1596835069	2	2	7
2822619188	1	3	7
224168353	1	50	56
61015562	4	119	218
26589987	6	13	63
868307670	2	1	3
2242085304	5	136	151
96954367	1	2	5
717955884	2	10	12
260217842	1	2	4
2690928649	1	2	3
637351664	7	8	15
2277891656	8	10	32
320615886	10	6	16
369844120	1	1	3
69674049	2	1	13
127826263	1	3	5
1595908758	24	23	61
601320686	1	17	18
419365387	9	11	29
3414559738	1	7	9
2307134674	2	1	4
2290023139	334	19	353
36475024	1	1	2
16906660	1	18	22
508507420	1	2	3
624909917	2	18	20
725469308558663680	2	100	145
3646021393	1	188	198
276463304	1	1	2
1718186718	1	1	3
2844936717	1	2	3
2661953598	2	1	3
1626673398	1	3	4
540911255	2	3	5
429435875	8	1	14
864584708	2	15	20
302503065	2	1	5
1697133793	18	1	19
2371155744	1	40	58
506399984	1	1	2
3096223271	3	2	6
4856337604	1	1	2
265241520	2	2	4
755485	1	5	7
1115348904	3	1	7
3146357667	1	12	20
2589159901	19	2472	2489
2788074211	2	2	4
16153562	1	6	20
3435940588	1	39	53
735535981	3	1	6
19726613	19	3	46
5392522	2	103	226
19562228	2	30	52
20322929	23	85	198
10876852	1	11	16
16476144	2	7	11
155718531	1	47	60
17790116	13	17	31
429447616	1	1	3
708838526121484288	1	49	55
2334699177	1	2	4
2572268096	2	735	738
3207680283	1	1	3
421371464	4	2	6
122906607	9	2	10
1866709338	21	59	138
2369949012	1	94	97
1166972066	11	4	12
2917422227	1	5	6
3911239745	2	24	36
2487829399	1	1	2
19503310	1191	7895	10050
2832853052	24	8	39
22018656	1	1	2
125003401	2	13	11
3029387956	4	118	148
1037759251	2	1	4
2187240018	1	19	20
15220853	1	9	12
242415549	2	1	4
44692033	1	2	3
32203863	17	5	23
77239080	4	13	26
587402715	11	1	59
27825468	2	5	7
2245537242	1	2	3
716326723814629376	2	2	5
79846269	1	2	3
2272625320	1	19	25
29066807	1	2	4
38021361	1	65	78
74448776	15	81	126
2581002935	4	197	263
23140159	1	111	112
1732780572	1	1	2
863609549374320640	1	2	5
3589791435	3	2	5
2154589105	1	1	2
15893354	2	7	11
93235244	1	1	3
3576270196	21	2	23
1563299498	1	2	3
623741849	10	15	32
19417492	3	93	224
2534062939	1	7	8
109441206	1	35	45
2856565583	5	3	8
57916760	1	24	25
1704613520	1	18	20
574675594	2	3	7
2369833267	1	9	10
376225492	2	2	4
260781325	2	43	46
1114248966	1	1	2
1857276637	1	3	5
3438815206	1	1	2
1952156004	1	3	4
2863618115	8	1	8
2996870769	1	2	3
2290119259	285	22	307
383301334	1	1	2
3053170378	2	4	6
858328224	29	21	56
220019448	1	1	2
2287324169	3	2	5
2207788292	52	13	150
1917894668	1	1	4
2393543146	1	1	2
2877739065	1	1	3
578540843	1	1	2
482297956	1	3	4
460492326	31	14	57
791276910	4	6	11
823756824117657600	1	3	4
18055737	2	3	7
303683011	2	1	3
617265541	12	26	55
1866727674	1	10	18
16265742	2	442	525
2805169410	384	68	452
3362688082	1	3	5
15433452	1	49	59
428416601	17	2	19
1917731	209	2485	3044
14300419	2	41	52
973698920	1	343	345
167403473	1	1	4
4095649438	2	5	8
1550892752	4	9	15
173904681	70	177	359
17393790	1	1	4
458510766	3	4	7
112874216	6	25	52
23375688	8	10	37
774629624	2	4	8
735380953	1	3	4
56416472	1	1	2
277459070	10	1	13
250386710	1	191	192
2444434430	4	146	219
716229239	2	51	54
26218305	2	33	45
2679850926	2	1	3
358545917	85	745	2536
29642150	1	1	3
973275829	500	20	520
2239751064	4	6	10
391843738	2	7	16
2416791630	1	1	2
1306771316	6	72	118
1920856916	2	1	3
18340526	6	43	49
749599284	2	6	8
2254321422	3	61	64
2808663432	1	6	8
3081921375	1	10	16
2483487433	3	1	4
19668491	1	1	3
867947619661881344	1	12	25
1379701855	4	3	7
1879849963	1	3	7
1813095686	1	1	2
482418139	2	10	15
1078465580	4	44	49
3453172702	2	2	4
3039297586	2	1	3
329030503	13	10	14
2497687746	2	14	19
325772391	3	6	11
141328981	1	1	2
1371853573	1	11	12
2175192882	1	7	15
1253773256	1	1	2
7125512	3	3	8
4150288873	2	2	7
20136892	2	1	3
14683837	1	3	4
315977137	10	172	193
183310940	1	1	25
1344839292	2	39	43
512814104	5	3	17
1352557418	1	1	2
44988185	7	110	274
826155076280545280	1	79	82
916503794569175040	1	1	2
481935233	2	3	5
21094888	5	54	75
46116615	1	10	54
174372419	4	8	23
182125474	2	11	13
436248512	2	209	212
255528894	2	3	5
2236214714	1	2	3
631175576	1	3	4
2805100946	343	73	416
2255590766	1	2	4
2748206381	1	1	2
318094231	4	6	10
303148228	1	1	2
224079521	1	19	23
1957325760	31	1	31
218468492	1	1	2
721993680	88	60	151
2184428881	1	1	6
17070745	1	1	2
2180641514	2	2	4
1361653034	2	4	6
108891408	3	408	437
756727092	1	2	3
3315381980	3	2	6
936626414	9	5	15
713790787142754304	1	12	13
295148628	3	9	12
49810250	1	6	7
19423796	1	4	5
2579951175	24	244	311
375546492	1	1	2
397985321	6	16	25
1595535798	2	1	3
950531	2	25	31
259283033	4	56	73
2449913803	2	43	82
2231384280	21	1	24
16569663	1	9	13
1090556088	5	204	218
2260223657	1	3	5
506089625	1	252	256
1282197158	1	19	23
523415563	2	1	3
2316003960	1	149	213
189664027	1	1	4
5685642	2	1	3
316471699	1	7	10
2572764013	188	3381	3568
30313925	86	110	430
634335569	1	5	19
3513479234	1	1	2
18757886	1	22	29
237348797	3	13	183
3304689055	35	8	88
29858729	7	38	49
23017168	9	2	3
20474813	1	19	21
604463647	3	2	5
2982387755	5	5	14
489167271	3	1	5
831209202	1	4	5
18089606	5	371	507
107012901	1	2	8
403245020	1	1	3
506493353	1	1	3
316380446	1	4	4
3056166706	2	3	5
2748244599	15	207	281
28066013	5	18	49
188129785	1	1	26
892196826866233344	1	4	5
30346739	1	119	130
864756793	1	3	4
2611295977	4	1	5
21936907	2	6	11
980170004	3	13	16
2456173167	67	1	68
1548086065	1	5	18
137466464	1	11	14
86158470	2	2	4
3167280587	2	1	7
3147224146	4	54	63
1963571004	1	27	43
26516984	3	5	11
20251379	7	3	15
19281892	2	8	22
2313894266	6	130	143
2440196822	5	1	25
4896101705	1	3	4
4247419580	1	9	11
1053958502	2	3	5
2805454141	322	39	361
270569708	4	174	180
7587032	94	130	289
1030605984	1	1	2
1360202497	1	5	6
48649409	61	3	99
2999583901	1	1	2
74833812	3	1	8
48203103	4	1	6
44728980	1	4	6
145554702	3	1329	1384
322259108	1	2	4
2394771566	1	1	3
385836840	3	8	11
240465726	1	2	3
129019194	2	11	18
1401750746	1	8	11
1269570595	2	3	13
837861986058686464	1	3	4
373020419	1	3	4
2216041938	10	18	46
22940219	2	6	60
929871096	3	2	9
139436219	2	16	30
777263844221718528	1	103	104
2896560034	1	18	27
108433371	2	15	27
409216221	1	1	2
2507651244	1	6	7
3403970817	1	20	24
584581383	1	1	2
18732991	1	1	6
1213611680	1	4	11
4187478221	1	126	133
17343047	2	3	5
384886877	1	1	2
4703748736	2	151	182
108985086	1	1	8
369603429	5	1	6
21920043	1	96	97
2825594547	6	8	17
852256693	1	3	4
2713427480	1	26	51
587970163	1	1	2
90394540	2	2	6
31127446	44	62	132
2167909600	3	1	4
356063633	10	1	11
218554672	1	11	12
32156068	1	1	2
389665782	3	1	6
288931091	1	2	5
1863537037	7	40	70
2407064493	6	101	107
2696294077	1	1	4
55518204	47	9	69
2484687302	4	12	18
2584511875	2	2	5
2549256596	3	185	206
13374	3	14	17
3896298147	1	12	18
2976344045	2	3	5
17469289	252	601	1238
382275399	3	3	6
4322158361	4	1	5
479651481	4	1	9
6467332	1	1	6
2902535453	10	2	13
814812241	1	3	3
837211584	1	1	2
2230583870	1	5	22
11045042	1	1	2
2828144346	1	1	2
31428361	1	7	9
528699547	2	2	10
20177423	8	24	54
89270975	3	60	113
718867161	3	18	26
35520534	52	9	118
17759347	15	17	36
460408325	1	1	2
103556915	1	14	21
359403242	3	34	111
1063030723	1	1	15
335469402	1	3	4
190325428	2	1	3
2982795185	1	4	6
294237727	1	3	4
94607882	1	25	29
24094444	1	3	5
2384220847	1	1	2
355869749	1	7	8
263215798	1	2	6
2275094728	17	8	28
4596637336	1	3	5
452843098	2	5	8
14176770	3	47	58
2317899793	2	57	59
712311375410802688	1	1	3
358152074	1	1	2
2534219968	3	1	4
127243866	1	33	68
1078257860	1	4	7
2270705361	1	1	2
198198314	1	1	4
4846484623	1	31	37
4107670407	1	4	5
1064206014	1	5	19
1090949053	1	3	4
26792050	34	10	47
29547045	3	28	52
1528927555	1	1	2
2285952204	1	3	4
2401965878	1	2	4
19213516	3	1	5
568082145	1	2	3
525105631	13	2	15
24724342	2	11	25
142977623	1	2	4
2205504628	7	1	9
212647359	1	2	7
3284358254	1	49	585
3508339038	22	1	27
91453718	1	3	5
799566422	1	1	2
112426154	52	12	70
2810009016	3	7	10
2812925930	5	2	8
2586818453	16	1	17
566254959	1	8	11
226850413	1	18	20
28471026	1	14	59
1694040764	2	2	30
4903809708	2	4	6
2421067430	2	115	166
312230865	20	6	28
752325229377118208	1	1	2
16004747	1	124	190
2367176240	1	1	2
1285997846	1	23	24
1284745723	1	1	2
1228028191	1	2	3
829735580	2	54	70
4788847399	1	2	6
312705486	3	1	5
286013431	1	5	6
376072494	1	3	5
4529429414	1	2	8
547051697	13	27	51
3432424996	1	1	2
2777428977	12	4	24
960871014	2	2	4
2566968372	14	1	15
351574073	4	1	5
221699998	1	3	6
517967040	1	3	5
1249592959	3	5087	5147
732076017469161472	1	1	2
561405326	38	65	128
88494677	5	72	128
244202715	1	1	5
16706236	4	2	6
2746041570	1	2	3
2805396296	366	88	454
177533262	21	3	18
41695112	1	22	25
304378806	2	5	7
704952570	1	31	97
813342277	5	1	6
2716998064	1	2	2
2156709984	1	1	16
810885972	6	7	13
2284885189	1	2	8
17353658	10	5	16
70144495	2	38	40
198275668	1	306	361
2932098682	1	1	2
44278498	1	1	3
2344571893	194	206	456
443164352	1	1	2
407785064	2	1	3
2370147236	2	2	5
634598384	3	41	58
38550646	1	3	5
368386722	5	3	15
374014745	144	1477	1686
23997019	1	1	3
324677694	1	1	5
338949657	1	2	3
21406834	1	2	7
218598367	3	4	7
192523220	1	2	3
2445625205	7	5	13
3754600709	1	1	3
557150381	53	45	137
505762516	1	1	2
4426275675	1	5	9
2261906552	1	155	156
16378093	4	14	21
14499167	12	9	33
435533981	1	1	2
430733591	343	742	1268
21269970	26	1	27
282181368	1	111	209
2946085085	2	7	9
212533300	1	1	2
728604440	3	108	143
218298055	1	3	3
1712630977	1	83	86
431521669	4	5	12
14219877	1	1	17
23761008	1	7	11
3388151469	2	1	4
2511539208	352	31	383
2412568880	1	1	26
2496060491	3	328	332
126413528	35	11	52
630477107	1	2	3
2510058398	618	32	650
32899042	1	1	2
2238810129	1	17	18
2219059045	2	1	3
18927441	8	16	26
917414840	4	134	282
3197284750	1	12	33
2204962638	2	32	35
1278556574	1	1	2
581422797	1	1	5
18228898	2	51	108
3019138960	1	1	2
14844867	2	24	46
2191392421	1	32	11
2799322706	325	59	384
2605173949	2	1	3
2800191834	9	3	14
492559945	1	3	5
1536487982	20	7	30
18125335	2	10	18
1401782916	2	1	3
398842314	1	5	6
3296607726	1	1	2
176401886	2	3	6
2996469091	1	45	54
3554143157	1	1	2
292263105	3	16	30
773701952999985152	1	1	2
14159148	5	120	389
77321664	1	21	27
45895089	2	2	121
1101354170	6	51	61
1769551	1	1	2
552153447	1	7	8
972651	764	463	1309
506005651	4	6	14
997901418	8	2	13
522530914	1	5	8
2824607168	1	1	2
10774652	7	481	649
238663067	6	1343	1452
1333358533	8	3	11
568521829	1	13	18
269741844	1	1	3
2262284559	1	1	2
2336595908	4	105	134
486007290	1	2	5
901857120085213184	1	4	5
1362582427	3	78	83
2726425412	27	54	206
399804120	1	1	3
237634998	1	2	4
2813594772	1	1	2
1712487186	3	1	4
88531180	6	1	8
2362043421	1	1	2
2839456584	2	2	4
3280916005	71	2	73
710640162800332800	1	4	10
1026893864	2	8	10
165145111	1	2	4
263911679	1	1	3
97782206	1	2	3
361847993	1	1	3
2482097455	5	1	6
14424995	1	1	2
51864676	2	4	7
3307077650	2	40	43
975217231	7	207	332
802978069	1	1	3
714513542	4	58	63
503563323	1	1	2
1286467723	1	1	2
17137062	1	171	178
1276220180	1	10	12
46623193	3	8	26
1158224383	19	1	26
33777803	1	1	3
2809341150	2	1	5
2779011126	1	1	2
32421706	572	79030	80044
84358766	1	45	101
2768787442	3	1	5
555925983	2	1	3
2390110236	1	3	5
3318484271	1	1	3
221773532	5	80	87
859980758	9	6	18
3064743221	1	1	2
14575107	2	5	9
14321748	1	48	49
28239714	1	6	7
2432904261	8	8	19
589053508	5	3	8
705169270150397952	1	2	3
284049798	1	1	3
803527493902700544	1	10	14
188907347	1	1	2
2275702018	4	1	5
3774145535	1	229	233
370491805	1	13	17
408689622	1	1	2
625517489	927	75	720
3036212435	3	19	28
44103717	3	6	9
2279327966	8	1	9
97011605	2	1	4
153218852	1	6	9
306177250	14	74	98
187574556	24	17	86
62510409	1	24	30
2644407635	1	1	2
156829965	1	223	301
22799750	13	9	147
106705144	1	36	57
852002082	1	2	3
2881777358	2	57	59
1705463366	1	1	3
1325364456	3	13	16
2197053676	1	1	2
2333065970	1	3	17
247471859	1	101	162
2294837252	1	1	3
1521839899	1	1	2
754407303089156096	1	1	2
216018202	3	24	27
2428440382	4	88	92
420539126	1	2	3
193837956	3	1	4
594175899	1	46	53
2430572356	1	2	4
1625417125	1	14	15
2433534709	1	2	4
2786691532	13	14	31
534832686	1	16	20
808537754913177600	1	1	2
2365554696	320	6253	6808
35355935	1	1	2
700733339699773440	1	1	2
3253840887	3	7	17
207141071	1	1	4
2231833976	22	5	29
66714703	2	1	3
2848117373	2	7	9
4693232245	3	100	103
626633807	1	3	4
497135025	3	3	8
15864446	9	32	59
532291506	6	51	75
43412697	1	35	53
39661138	1	13	16
382323233	1	8	9
1397421727	1	2	4
107190657	2	2	5
128163680	1	1	2
23556562	1	3	6
91099960	1	4	5
1641503624	1	4	5
107379847	1	1	4
2584111526	6	39	69
558182738	2	2	17
2535590152	1	6	11
24059465	2	1	8
1306926626	3	2	5
215676847	1	1	2
392032286	1	2	3
53038516	3	15	28
54773913	2	5	69
70998668	1	1	6
158541359	170	8	276
52032722	320	28	422
841716426117386240	1	2	3
438612680	2	4	12
3104864263	1	3	6
160881696	2	268	277
15182337	4	187	243
14420767	1	22	24
19397785	4	25	100
48100887	2	6	13
142386580	4	3	9
396068796	2	1	4
813295862	1	2	6
2787098172	339	124	463
105453101	8	2	10
1374780343	2	4	7
99381898	1	5	6
468605271	3	2	5
61724389	1	1	6
491106051	26	29	65
774638658	1	1	2
52230962	1	26	35
2727267995	1	1	2
66042325	1	3	6
2490675820	1	6	7
2445588435	6	112	123
1071402577	29	5	38
66727768	2	1	3
15940523	1	162	198
103550181	2	2	7
319160117	1	1	2
2551883976	1	3	4
58685992	1	1	2
2386488433	3	1	7
1950836796	8	1	9
2594626578	1	5	8
467026225	6	150	175
47751366	89	47	274
2438093653	1	23	30
383371852	1	2	3
735558017056378880	1	1	2
24742040	1	2	32
274967873	5	2	22
15320603	1	1	2
405457666	6	15	27
2262215102	2	1	3
1408003598	21	68	118
16076418	2	122	125
282224096	1	89	116
436879069	1	4	6
1588861970	3	2	5
1218866012	3	14	34
3528933557	1	36	37
46973152	2	7	16
551970628	17	3	27
295171830	1	35	41
2534645348	1	9	10
30875418	1	2	6
2716215933	1	5	6
72370715	1	1	2
2680411430	1	14	15
1681338739	3	1	4
1125980599	1	4	9
893756203	1	1	2
4131923895	2	147	301
2804725080	340	67	407
110855805	1	113	174
117035876	1	2	5
332458810	3	11	16
48183195	2	3	5
5536782	734	26	1217
273435201	1	1	2
15935954	1	255	411
30602016	9	110	221
